,x,y,z
25000,1289521.625,-4670300.0,4134180.75
25001,1289510.875,-4670306.5,4134185.25
25002,1289523.125,-4670299.0,4134180.5
25003,1289521.75,-4670299.5,4134181.0
25004,1289523.0,-4670299.0,4134180.5
25005,1289519.5,-4670301.0,4134181.25
25006,1289522.75,-4670299.0,4134180.5
25007,1289522.125,-4670299.5,4134181.25
25008,1289522.5,-4670299.5,4134180.5
25009,1289521.25,-4670300.0,4134181.5
25010,1289522.125,-4670299.5,4134180.5
25011,1289521.5,-4670300.0,4134181.5
25012,1289521.75,-4670299.5,4134180.75
25013,1289521.5,-4670300.0,4134180.75
25014,1289521.75,-4670299.5,4134181.0
25015,1289523.125,-4670299.0,4134180.5
25016,1289521.75,-4670299.5,4134181.0
25017,1289523.0,-4670299.0,4134180.5
25018,1289519.5,-4670301.0,4134181.25
25019,1289522.75,-4670299.0,4134180.5
25020,1289522.125,-4670299.5,4134181.25
25021,1289522.5,-4670299.5,4134180.5
25022,1289521.375,-4670300.0,4134181.25
25023,1289522.125,-4670299.5,4134180.5
25024,1289521.625,-4670299.5,4134181.5
25025,1289521.75,-4670299.5,4134180.75
25026,1289501.25,-4670312.5,4134186.25
25027,1289521.5,-4670300.0,4134180.75
25028,1289521.625,-4670299.5,4134181.0
25029,1289523.125,-4670299.0,4134180.5
25030,1289523.0,-4670299.0,4134180.5
25031,1289520.875,-4670300.0,4134181.25
25032,1289522.75,-4670299.0,4134180.5
25033,1289521.875,-4670299.5,4134181.25
25034,1289522.5,-4670299.0,4134180.5
25035,1289521.375,-4670300.0,4134181.25
25036,1289522.0,-4670299.5,4134180.5
25037,1289521.625,-4670299.5,4134181.5
25038,1289521.75,-4670299.5,4134180.75
25039,1289507.25,-4670308.5,4134184.75
25040,1289521.5,-4670300.0,4134180.75
25041,1289521.625,-4670299.5,4134181.0
25042,1289523.125,-4670299.0,4134180.5
25043,1289521.625,-4670299.5,4134181.0
25044,1289523.0,-4670299.0,4134180.5
25045,1289521.5,-4670300.0,4134181.0
25046,1289522.75,-4670299.0,4134180.5
25047,1289522.5,-4670299.0,4134180.5
25048,1289522.0,-4670299.5,4134180.5
25049,1289521.75,-4670299.5,4134181.5
25050,1289521.75,-4670299.5,4134180.75
25051,1289521.625,-4670299.5,4134180.75
25052,1289521.75,-4670299.5,4134181.0
25053,1289523.125,-4670299.0,4134180.5
25054,1289520.625,-4670300.5,4134181.0
25055,1289523.0,-4670299.0,4134180.5
25056,1289522.75,-4670299.0,4134180.5
25057,1289522.0,-4670299.5,4134181.25
25058,1289522.375,-4670299.5,4134180.5
25059,1289522.0,-4670299.5,4134180.5
25060,1289521.375,-4670300.0,4134181.5
25061,1289521.75,-4670299.5,4134180.75
25062,1289521.375,-4670300.0,4134181.5
25063,1289521.625,-4670299.5,4134180.75
25064,1289521.75,-4670299.5,4134181.0
25065,1289523.125,-4670299.0,4134180.5
25066,1289521.875,-4670299.5,4134181.0
25067,1289523.0,-4670299.0,4134180.5
25068,1289521.25,-4670300.0,4134181.0
25069,1289522.75,-4670299.0,4134180.5
25070,1289522.0,-4670299.5,4134181.25
25071,1289522.375,-4670299.0,4134180.5
25072,1289521.375,-4670300.0,4134181.25
25073,1289522.0,-4670299.5,4134180.5
25074,1289521.375,-4670300.0,4134181.5
25075,1289521.75,-4670299.5,4134180.75
25076,1289521.625,-4670299.5,4134180.75
25077,1289512.25,-4670305.5,4134184.25
25078,1289521.625,-4670299.5,4134181.0
25079,1289514.375,-4670304.0,4134184.0
25080,1289523.125,-4670299.0,4134180.5
25081,1289521.125,-4670300.0,4134181.0
25082,1289523.0,-4670299.0,4134180.5
25083,1289521.5,-4670300.0,4134181.0
25084,1289522.75,-4670299.0,4134180.5
25085,1289522.0,-4670299.5,4134181.25
25086,1289522.375,-4670299.5,4134180.5
25087,1289522.0,-4670299.5,4134180.5
25088,1289520.75,-4670300.0,4134181.5
25089,1289521.75,-4670299.5,4134180.75
25090,1289521.0,-4670300.0,4134180.75
25091,1289521.625,-4670299.5,4134181.0
25092,1289514.375,-4670304.0,4134184.0
25093,1289523.125,-4670299.0,4134180.5
25094,1289521.0,-4670300.0,4134181.0
25095,1289523.0,-4670299.0,4134180.5
25096,1289519.75,-4670301.0,4134181.25
25097,1289522.75,-4670299.0,4134180.5
25098,1289522.0,-4670299.5,4134181.25
25099,1289522.375,-4670299.0,4134180.5
25100,1289521.375,-4670300.0,4134181.25
25101,1289522.0,-4670299.5,4134180.5
25102,1289521.375,-4670300.0,4134181.5
25103,1289521.75,-4670299.5,4134180.75
25104,1289521.625,-4670299.5,4134181.0
25105,1289523.125,-4670299.0,4134180.5
25106,1289521.75,-4670299.5,4134181.0
25107,1289522.875,-4670299.0,4134180.5
25108,1289521.25,-4670300.0,4134181.0
25109,1289522.75,-4670299.0,4134180.5
25110,1289520.125,-4670300.5,4134181.25
25111,1289522.375,-4670299.0,4134180.5
25112,1289521.375,-4670300.0,4134181.25
25113,1289522.0,-4670299.5,4134180.5
25114,1289521.375,-4670300.0,4134181.5
25115,1289521.75,-4670299.5,4134180.75
25116,1289521.0,-4670300.0,4134180.75
25117,1289509.625,-4670306.5,4134185.0
25118,1289514.375,-4670304.0,4134184.0
25119,1289523.125,-4670299.0,4134180.5
25120,1289520.75,-4670300.0,4134181.0
25121,1289522.875,-4670299.0,4134180.5
25122,1289521.125,-4670300.0,4134181.25
25123,1289522.75,-4670299.0,4134180.5
25124,1289520.125,-4670300.5,4134181.25
25125,1289522.375,-4670299.0,4134180.5
25126,1289521.375,-4670300.0,4134181.25
25127,1289522.0,-4670299.5,4134180.5
25128,1289521.125,-4670300.0,4134181.5
25129,1289521.75,-4670299.5,4134180.75
25130,1289521.375,-4670300.0,4134181.5
25131,1289521.0,-4670300.0,4134180.75
25132,1289509.625,-4670306.5,4134185.0
25133,1289520.375,-4670300.5,4134180.75
25134,1289514.25,-4670304.0,4134184.0
25135,1289523.125,-4670299.0,4134180.5
25136,1289520.75,-4670300.0,4134181.0
25137,1289522.875,-4670299.0,4134180.5
25138,1289521.125,-4670300.0,4134181.25
25139,1289522.75,-4670299.0,4134180.5
25140,1289521.125,-4670300.0,4134181.25
25141,1289522.375,-4670299.0,4134180.5
25142,1289521.375,-4670300.0,4134181.25
25143,1289522.0,-4670299.5,4134180.5
25144,1289520.875,-4670300.0,4134181.5
25145,1289521.75,-4670299.5,4134180.75
25146,1289520.25,-4670300.5,4134181.75
25147,1289509.5,-4670306.5,4134185.0
25148,1289520.5,-4670300.5,4134180.75
25149,1289514.25,-4670304.0,4134184.0
25150,1289523.125,-4670299.0,4134180.5
25151,1289520.125,-4670300.5,4134181.0
25152,1289522.875,-4670299.0,4134180.5
25153,1289521.125,-4670300.0,4134181.25
25154,1289522.75,-4670299.0,4134180.5
25155,1289522.375,-4670299.0,4134180.5
25156,1289521.375,-4670300.0,4134181.25
25157,1289522.0,-4670299.5,4134180.5
25158,1289521.25,-4670300.0,4134181.5
25159,1289521.75,-4670299.5,4134180.75
25160,1289520.25,-4670300.5,4134181.75
25161,1289521.125,-4670300.0,4134180.75
25162,1289512.375,-4670305.0,4134184.0
25163,1289520.375,-4670300.5,4134180.75
25164,1289514.25,-4670304.0,4134184.0
25165,1289523.125,-4670299.0,4134180.5
25166,1289520.125,-4670300.5,4134181.0
25167,1289522.875,-4670299.0,4134180.5
25168,1289521.375,-4670300.0,4134181.0
25169,1289522.75,-4670299.0,4134180.5
25170,1289521.125,-4670300.0,4134181.25
25171,1289522.375,-4670299.0,4134180.5
25172,1289521.375,-4670300.0,4134181.25
25173,1289522.0,-4670299.5,4134180.5
25174,1289521.375,-4670300.0,4134181.5
25175,1289521.75,-4670299.5,4134180.75
25176,1289521.125,-4670300.0,4134180.75
25177,1289513.625,-4670304.0,4134183.75
25178,1289520.375,-4670300.5,4134180.75
25179,1289505.125,-4670309.0,4134186.75
25180,1289523.125,-4670299.0,4134180.5
25181,1289521.375,-4670300.0,4134181.0
25182,1289522.875,-4670299.0,4134180.5
25183,1289521.375,-4670300.0,4134181.0
25184,1289522.75,-4670299.0,4134180.5
25185,1289521.125,-4670300.0,4134181.25
25186,1289522.375,-4670299.0,4134180.5
25187,1289522.0,-4670299.5,4134180.5
25188,1289521.25,-4670300.0,4134181.5
25189,1289521.75,-4670299.5,4134180.75
25190,1289521.125,-4670300.0,4134181.75
25191,1289521.375,-4670300.0,4134180.75
25192,1289511.375,-4670305.5,4134184.25
25193,1289520.25,-4670300.5,4134180.75
25194,1289505.0,-4670309.0,4134186.75
25195,1289523.125,-4670299.0,4134180.5
25196,1289520.625,-4670300.0,4134181.0
25197,1289522.875,-4670299.0,4134180.5
25198,1289521.25,-4670300.0,4134181.0
25199,1289522.625,-4670299.0,4134180.5
25200,1289521.125,-4670300.0,4134181.25
25201,1289522.375,-4670299.0,4134180.5
25202,1289521.75,-4670299.5,4134181.25
25203,1289522.125,-4670299.5,4134180.5
25204,1289521.375,-4670300.0,4134181.5
25205,1289521.75,-4670299.5,4134180.75
25206,1289503.625,-4670309.5,4134185.5
25207,1289521.0,-4670300.0,4134180.75
25208,1289511.375,-4670305.5,4134184.25
25209,1289521.625,-4670299.5,4134181.0
25210,1289511.5,-4670305.0,4134185.0
25211,1289523.125,-4670298.5,4134180.5
25212,1289521.25,-4670300.0,4134181.0
25213,1289522.875,-4670299.0,4134180.5
25214,1289521.75,-4670299.5,4134181.0
25215,1289522.625,-4670299.0,4134180.5
25216,1289521.0,-4670300.0,4134181.25
25217,1289522.375,-4670299.0,4134180.5
25218,1289521.75,-4670299.5,4134181.25
25219,1289522.125,-4670299.5,4134180.5
25220,1289521.5,-4670299.5,4134181.5
25221,1289521.625,-4670299.5,4134180.75
25222,1289521.25,-4670300.0,4134181.5
25223,1289521.0,-4670300.0,4134180.75
25224,1289511.375,-4670305.0,4134184.25
25225,1289521.5,-4670299.5,4134180.75
25226,1289511.125,-4670305.5,4134185.0
25227,1289523.125,-4670298.5,4134180.5
25228,1289521.75,-4670299.5,4134181.0
25229,1289522.875,-4670299.0,4134180.5
25230,1289521.625,-4670299.5,4134181.0
25231,1289522.625,-4670299.0,4134180.5
25232,1289521.25,-4670300.0,4134181.25
25233,1289522.375,-4670299.0,4134180.5
25234,1289521.75,-4670299.5,4134181.25
25235,1289522.0,-4670299.5,4134180.5
25236,1289520.625,-4670300.0,4134181.5
25237,1289521.625,-4670299.5,4134180.75
25238,1289504.75,-4670309.0,4134185.25
25239,1289521.5,-4670299.5,4134180.75
25240,1289509.75,-4670306.0,4134184.75
25241,1289521.375,-4670299.5,4134180.75
25242,1289495.875,-4670313.5,4134189.5
25243,1289523.125,-4670299.0,4134180.5
25244,1289521.25,-4670300.0,4134181.0
25245,1289522.875,-4670299.0,4134180.5
25246,1289521.75,-4670299.5,4134181.0
25247,1289522.625,-4670299.0,4134180.5
25248,1289521.125,-4670300.0,4134181.25
25249,1289522.375,-4670299.0,4134180.5
25250,1289505.625,-4670308.0,4134183.5
25251,1289521.875,-4670299.5,4134180.5
25252,1289521.125,-4670300.0,4134181.5
25253,1289521.625,-4670299.5,4134180.75
25254,1289520.25,-4670300.5,4134181.75
25255,1289521.75,-4670299.5,4134180.75
25256,1289511.75,-4670305.0,4134184.25
25257,1289521.625,-4670299.5,4134181.0
25258,1289503.875,-4670309.0,4134187.25
25259,1289523.125,-4670299.0,4134180.5
25260,1289521.375,-4670299.5,4134181.0
25261,1289523.0,-4670299.0,4134180.5
25262,1289519.75,-4670300.5,4134181.25
25263,1289522.625,-4670299.0,4134180.5
25264,1289521.125,-4670300.0,4134181.25
25265,1289522.375,-4670299.0,4134180.5
25266,1289521.875,-4670299.5,4134180.5
25267,1289521.625,-4670299.5,4134180.75
25268,1289511.75,-4670305.0,4134183.75
25269,1289521.75,-4670299.5,4134180.75
25270,1289520.375,-4670300.0,4134182.0
25271,1289521.625,-4670299.5,4134181.0
25272,1289503.875,-4670309.0,4134187.25
25273,1289523.125,-4670298.5,4134180.5
25274,1289521.5,-4670299.5,4134181.0
25275,1289522.875,-4670299.0,4134180.5
25276,1289520.375,-4670300.0,4134181.25
25277,1289522.625,-4670299.0,4134180.5
25278,1289521.75,-4670299.5,4134181.25
25279,1289522.375,-4670299.0,4134180.5
25280,1289521.25,-4670299.5,4134181.25
25281,1289521.875,-4670299.5,4134180.5
25282,1289511.875,-4670304.5,4134183.25
25283,1289521.5,-4670299.5,4134180.75
25284,1289511.75,-4670305.0,4134183.75
25285,1289521.75,-4670299.5,4134180.75
25286,1289520.375,-4670300.0,4134182.0
25287,1289521.25,-4670300.0,4134180.75
25288,1289514.375,-4670303.5,4134184.0
25289,1289523.125,-4670298.5,4134180.5
25290,1289521.625,-4670299.5,4134181.0
25291,1289522.875,-4670299.0,4134180.5
25292,1289520.375,-4670300.0,4134181.25
25293,1289522.625,-4670299.0,4134180.5
25294,1289512.0,-4670304.5,4134182.25
25295,1289522.375,-4670299.0,4134180.5
25296,1289521.25,-4670300.0,4134181.25
25297,1289521.875,-4670299.5,4134180.5
25298,1289521.125,-4670300.0,4134181.5
25299,1289521.625,-4670299.5,4134180.75
25300,1289519.875,-4670300.5,4134182.0
25301,1289521.75,-4670299.5,4134180.75
25302,1289520.375,-4670300.0,4134182.0
25303,1289521.375,-4670299.5,4134180.75
25304,1289514.375,-4670303.5,4134184.0
25305,1289523.125,-4670298.5,4134180.5
25306,1289521.625,-4670299.5,4134181.0
25307,1289522.875,-4670299.0,4134180.5
25308,1289519.75,-4670300.5,4134181.25
25309,1289522.625,-4670299.0,4134180.5
25310,1289512.0,-4670304.5,4134182.25
25311,1289522.375,-4670299.0,4134180.5
25312,1289521.25,-4670299.5,4134181.25
25313,1289521.875,-4670299.5,4134180.5
25314,1289521.625,-4670299.5,4134180.75
25315,1289512.75,-4670304.0,4134183.5
25316,1289521.75,-4670299.5,4134180.75
25317,1289510.625,-4670305.0,4134184.5
25318,1289521.375,-4670299.5,4134180.75
25319,1289514.125,-4670303.5,4134184.0
25320,1289523.125,-4670298.5,4134180.5
25321,1289520.25,-4670300.0,4134181.0
25322,1289522.875,-4670299.0,4134180.5
25323,1289521.375,-4670299.5,4134181.0
25324,1289522.625,-4670299.0,4134180.5
25325,1289520.0,-4670300.5,4134181.25
25326,1289522.375,-4670299.0,4134180.5
25327,1289521.875,-4670299.5,4134180.5
25328,1289520.75,-4670300.0,4134181.5
25329,1289521.625,-4670299.5,4134180.75
25330,1289521.25,-4670299.5,4134181.75
25331,1289521.125,-4670299.5,4134180.75
25332,1289512.0,-4670304.5,4134184.25
25333,1289521.25,-4670299.5,4134180.75
25334,1289512.25,-4670304.5,4134184.5
25335,1289523.125,-4670298.5,4134180.5
25336,1289520.375,-4670300.0,4134181.0
25337,1289522.875,-4670299.0,4134180.5
25338,1289521.375,-4670299.5,4134181.0
25339,1289522.625,-4670299.0,4134180.5
25340,1289519.75,-4670300.5,4134181.5
25341,1289522.375,-4670299.0,4134180.5
25342,1289521.625,-4670299.5,4134181.25
25343,1289521.875,-4670299.5,4134180.5
25344,1289520.375,-4670300.0,4134181.75
25345,1289521.5,-4670299.5,4134180.75
25346,1289521.25,-4670299.5,4134181.5
25347,1289521.125,-4670299.5,4134180.75
25348,1289512.625,-4670304.0,4134184.0
25349,1289521.0,-4670300.0,4134180.75
25350,1289514.625,-4670303.0,4134183.75
25351,1289523.125,-4670298.5,4134180.5
25352,1289520.875,-4670300.0,4134181.0
25353,1289522.875,-4670299.0,4134180.5
25354,1289521.375,-4670299.5,4134181.0
25355,1289522.625,-4670299.0,4134180.5
25356,1289512.625,-4670304.0,4134182.0
25357,1289522.375,-4670299.0,4134180.5
25358,1289521.0,-4670300.0,4134181.5
25359,1289521.875,-4670299.5,4134180.5
25360,1289521.375,-4670299.5,4134181.5
25361,1289521.625,-4670299.5,4134180.75
25362,1289521.25,-4670299.5,4134181.5
25363,1289521.375,-4670299.5,4134180.75
25364,1289512.625,-4670304.0,4134184.0
25365,1289521.25,-4670299.5,4134180.75
25366,1289514.625,-4670303.0,4134183.75
25367,1289523.125,-4670298.5,4134180.5
25368,1289520.875,-4670300.0,4134181.0
25369,1289522.875,-4670299.0,4134180.5
25370,1289521.375,-4670299.5,4134181.0
25371,1289522.75,-4670299.0,4134180.5
25372,1289521.75,-4670299.5,4134181.25
25373,1289522.375,-4670299.0,4134180.5
25374,1289521.125,-4670299.5,4134181.25
25375,1289521.875,-4670299.5,4134180.5
25376,1289521.625,-4670299.5,4134180.75
25377,1289512.375,-4670304.0,4134183.5
25378,1289521.125,-4670299.5,4134180.75
25379,1289512.5,-4670304.0,4134184.0
25380,1289521.25,-4670299.5,4134180.75
25381,1289523.125,-4670298.5,4134180.5
25382,1289520.875,-4670300.0,4134181.0
25383,1289522.875,-4670299.0,4134180.5
25384,1289521.375,-4670299.5,4134181.0
25385,1289522.75,-4670299.0,4134180.5
25386,1289521.875,-4670299.5,4134181.25
25387,1289522.375,-4670299.0,4134180.5
25388,1289521.25,-4670299.5,4134181.25
25389,1289521.875,-4670299.5,4134180.5
25390,1289520.5,-4670300.0,4134181.5
25391,1289521.5,-4670299.5,4134180.75
25392,1289512.5,-4670304.0,4134183.5
25393,1289521.0,-4670300.0,4134180.75
25394,1289521.0,-4670299.5,4134181.75
25395,1289521.25,-4670299.5,4134180.75
25396,1289523.125,-4670298.5,4134180.5
25397,1289520.875,-4670300.0,4134181.0
25398,1289522.875,-4670299.0,4134180.5
25399,1289520.25,-4670300.0,4134181.25
25400,1289522.75,-4670299.0,4134180.5
25401,1289521.875,-4670299.5,4134181.25
25402,1289522.375,-4670299.0,4134180.5
25403,1289521.0,-4670300.0,4134181.5
25404,1289521.875,-4670299.5,4134180.5
25405,1289521.5,-4670299.5,4134180.75
25406,1289512.375,-4670304.0,4134183.5
25407,1289521.25,-4670299.5,4134180.75
25408,1289512.375,-4670304.0,4134184.0
25409,1289521.25,-4670299.5,4134180.75
25410,1289523.125,-4670298.5,4134180.5
25411,1289521.25,-4670299.5,4134181.0
25412,1289522.875,-4670299.0,4134180.5
25413,1289521.375,-4670299.5,4134181.0
25414,1289522.75,-4670299.0,4134180.5
25415,1289519.0,-4670300.5,4134181.5
25416,1289522.375,-4670299.0,4134180.5
25417,1289520.375,-4670300.0,4134181.5
25418,1289521.875,-4670299.5,4134180.5
25419,1289511.75,-4670304.5,4134183.25
25420,1289521.5,-4670299.5,4134180.75
25421,1289512.375,-4670304.0,4134183.5
25422,1289521.0,-4670300.0,4134180.75
25423,1289512.375,-4670304.0,4134184.0
25424,1289521.0,-4670299.5,4134180.75
25425,1289523.125,-4670298.5,4134180.5
25426,1289521.25,-4670299.5,4134181.0
25427,1289523.0,-4670299.0,4134180.5
25428,1289521.375,-4670299.5,4134181.0
25429,1289522.75,-4670299.0,4134180.5
25430,1289520.25,-4670300.0,4134181.25
25431,1289522.375,-4670299.0,4134180.5
25432,1289520.375,-4670300.0,4134181.5
25433,1289521.875,-4670299.5,4134180.5
25434,1289519.75,-4670300.5,4134181.75
25435,1289521.5,-4670299.5,4134180.75
25436,1289512.375,-4670304.0,4134183.5
25437,1289521.25,-4670299.5,4134180.75
25438,1289512.25,-4670304.0,4134184.0
25439,1289512.25,-4670304.0,4134184.5
25440,1289523.125,-4670298.5,4134180.5
25441,1289520.375,-4670300.0,4134181.0
25442,1289523.0,-4670299.0,4134180.5
25443,1289521.375,-4670299.5,4134181.0
25444,1289522.75,-4670299.0,4134180.5
25445,1289520.125,-4670300.0,4134181.25
25446,1289522.375,-4670299.0,4134180.5
25447,1289520.375,-4670300.0,4134181.5
25448,1289521.875,-4670299.5,4134180.5
25449,1289512.0,-4670304.0,4134183.0
25450,1289521.625,-4670299.5,4134180.75
25451,1289512.0,-4670304.0,4134183.5
25452,1289521.0,-4670299.5,4134180.75
25453,1289512.375,-4670304.0,4134184.0
25454,1289521.125,-4670299.5,4134180.75
25455,1289512.25,-4670304.0,4134184.5
25456,1289523.125,-4670298.5,4134180.5
25457,1289520.25,-4670300.0,4134181.0
25458,1289523.0,-4670299.0,4134180.5
25459,1289522.75,-4670299.0,4134180.5
25460,1289522.375,-4670299.0,4134180.5
25461,1289520.875,-4670300.0,4134181.5
25462,1289521.875,-4670299.5,4134180.5
25463,1289520.375,-4670300.0,4134181.75
25464,1289521.5,-4670299.5,4134180.75
25465,1289505.875,-4670307.0,4134185.0
25466,1289521.0,-4670299.5,4134180.75
25467,1289521.25,-4670299.5,4134181.75
25468,1289521.0,-4670299.5,4134180.75
25469,1289512.25,-4670304.0,4134184.5
25470,1289523.125,-4670298.5,4134180.5
25471,1289520.25,-4670300.0,4134181.0
25472,1289523.0,-4670299.0,4134180.5
25473,1289520.625,-4670300.0,4134181.25
25474,1289522.75,-4670299.0,4134180.5
25475,1289520.875,-4670300.0,4134181.25
25476,1289522.375,-4670299.0,4134180.5
25477,1289521.875,-4670299.5,4134180.5
25478,1289520.125,-4670300.0,4134181.75
25479,1289521.5,-4670299.5,4134180.75
25480,1289521.5,-4670299.5,4134180.75
25481,1289512.375,-4670304.0,4134184.0
25482,1289521.25,-4670299.5,4134180.75
25483,1289481.375,-4670318.5,4134193.75
25484,1289523.125,-4670298.5,4134180.5
25485,1289522.875,-4670299.0,4134180.5
25486,1289519.75,-4670300.5,4134181.25
25487,1289522.75,-4670299.0,4134180.5
25488,1289520.375,-4670300.0,4134181.25
25489,1289522.375,-4670299.0,4134180.5
25490,1289520.375,-4670300.0,4134181.5
25491,1289521.875,-4670299.5,4134180.5
25492,1289521.25,-4670299.5,4134181.5
25493,1289521.375,-4670299.5,4134180.75
25494,1289512.375,-4670303.5,4134183.5
25495,1289520.875,-4670299.5,4134180.75
25496,1289503.75,-4670308.0,4134186.25
25497,1289520.75,-4670300.0,4134180.75
25498,1289523.125,-4670298.5,4134180.5
25499,1289521.0,-4670299.5,4134181.0
25500,1289522.875,-4670299.0,4134180.5
25501,1289519.875,-4670300.0,4134181.25
25502,1289522.75,-4670299.0,4134180.5
25503,1289520.375,-4670300.0,4134181.25
25504,1289522.375,-4670299.0,4134180.5
25505,1289520.375,-4670300.0,4134181.5
25506,1289521.875,-4670299.5,4134180.5
25507,1289521.375,-4670299.5,4134180.75
25508,1289520.625,-4670300.0,4134181.75
25509,1289520.875,-4670299.5,4134180.75
25510,1289502.5,-4670308.5,4134186.5
25511,1289520.5,-4670300.0,4134180.75
25512,1289504.25,-4670307.5,4134186.75
25513,1289523.125,-4670298.5,4134180.5
25514,1289521.0,-4670299.5,4134181.0
25515,1289522.875,-4670299.0,4134180.5
25516,1289520.875,-4670299.5,4134181.25
25517,1289522.75,-4670299.0,4134180.5
25518,1289520.375,-4670300.0,4134181.25
25519,1289522.375,-4670299.0,4134180.5
25520,1289521.875,-4670299.0,4134180.5
25521,1289520.375,-4670300.0,4134181.75
25522,1289521.375,-4670299.5,4134180.75
25523,1289505.75,-4670306.5,4134185.0
25524,1289520.875,-4670299.5,4134180.75
25525,1289503.875,-4670307.5,4134186.25
25526,1289520.0,-4670300.0,4134180.75
25527,1289504.375,-4670307.5,4134186.75
25528,1289523.125,-4670298.5,4134180.5
25529,1289522.875,-4670299.0,4134180.5
25530,1289520.375,-4670300.0,4134181.25
25531,1289522.75,-4670299.0,4134180.5
25532,1289520.25,-4670300.0,4134181.25
25533,1289522.5,-4670299.0,4134180.5
25534,1289521.875,-4670299.0,4134180.5
25535,1289520.375,-4670300.0,4134181.75
25536,1289521.375,-4670299.5,4134180.75
25537,1289506.625,-4670306.0,4134184.75
25538,1289520.875,-4670299.5,4134180.75
25539,1289506.125,-4670306.5,4134185.5
25540,1289520.0,-4670300.0,4134180.75
25541,1289512.25,-4670303.5,4134184.5
25542,1289523.125,-4670298.5,4134180.5
25543,1289520.625,-4670300.0,4134181.0
25544,1289522.875,-4670299.0,4134180.5
25545,1289522.625,-4670299.0,4134180.5
25546,1289520.25,-4670300.0,4134181.25
25547,1289522.5,-4670299.0,4134180.5
25548,1289520.25,-4670300.0,4134181.5
25549,1289521.875,-4670299.0,4134180.5
25550,1289511.25,-4670304.0,4134183.25
25551,1289521.375,-4670299.5,4134180.75
25552,1289521.25,-4670299.5,4134181.5
25553,1289520.875,-4670299.5,4134180.75
25554,1289504.25,-4670307.0,4134186.0
25555,1289520.75,-4670299.5,4134180.75
25556,1289512.25,-4670303.5,4134184.5
25557,1289523.125,-4670298.5,4134180.5
25558,1289520.75,-4670299.5,4134181.0
25559,1289522.875,-4670299.0,4134180.5
25560,1289520.25,-4670300.0,4134181.25
25561,1289522.625,-4670299.0,4134180.5
25562,1289518.875,-4670300.5,4134181.5
25563,1289522.375,-4670299.0,4134180.5
25564,1289520.25,-4670300.0,4134181.5
25565,1289521.875,-4670299.0,4134180.5
25566,1289511.875,-4670303.5,4134183.0
25567,1289521.375,-4670299.5,4134180.75
25568,1289511.125,-4670304.0,4134183.75
25569,1289520.875,-4670299.5,4134180.75
25570,1289504.25,-4670307.0,4134186.0
25571,1289520.75,-4670299.5,4134180.75
25572,1289521.375,-4670299.5,4134181.75
25573,1289523.125,-4670298.5,4134180.5
25574,1289520.75,-4670299.5,4134181.0
25575,1289522.875,-4670298.5,4134180.5
25576,1289520.25,-4670300.0,4134181.25
25577,1289522.625,-4670299.0,4134180.5
25578,1289520.5,-4670300.0,4134181.25
25579,1289522.375,-4670299.0,4134180.5
25580,1289520.125,-4670300.0,4134181.5
25581,1289521.875,-4670299.0,4134180.5
25582,1289511.75,-4670303.5,4134183.25
25583,1289521.375,-4670299.5,4134180.75
25584,1289520.5,-4670300.0,4134181.75
25585,1289520.875,-4670299.5,4134180.75
25586,1289504.25,-4670307.0,4134186.0
25587,1289520.625,-4670299.5,4134180.75
25588,1289523.125,-4670298.5,4134180.5
25589,1289521.0,-4670299.5,4134181.0
25590,1289522.875,-4670298.5,4134180.5
25591,1289521.0,-4670299.5,4134181.25
25592,1289522.625,-4670299.0,4134180.5
25593,1289520.375,-4670300.0,4134181.25
25594,1289522.375,-4670299.0,4134180.5
25595,1289520.25,-4670300.0,4134181.5
25596,1289521.875,-4670299.0,4134180.5
25597,1289511.5,-4670304.0,4134183.25
25598,1289521.25,-4670299.5,4134180.75
25599,1289504.25,-4670307.0,4134185.25
25600,1289520.75,-4670299.5,4134180.75
25601,1289504.25,-4670307.0,4134186.0
25602,1289520.125,-4670300.0,4134180.75
25603,1289504.25,-4670307.0,4134186.75
25604,1289523.125,-4670298.5,4134180.5
25605,1289520.625,-4670299.5,4134181.0
25606,1289522.875,-4670298.5,4134180.5
25607,1289520.5,-4670300.0,4134181.25
25608,1289522.625,-4670299.0,4134180.5
25609,1289520.5,-4670300.0,4134181.25
25610,1289522.375,-4670299.0,4134180.5
25611,1289520.25,-4670300.0,4134181.5
25612,1289521.875,-4670299.0,4134180.5
25613,1289511.125,-4670304.0,4134183.25
25614,1289521.25,-4670299.5,4134180.75
25615,1289513.0,-4670303.0,4134183.25
25616,1289520.875,-4670299.5,4134180.75
25617,1289504.25,-4670307.0,4134186.0
25618,1289520.625,-4670299.5,4134180.75
25619,1289504.25,-4670307.0,4134186.75
25620,1289523.125,-4670298.5,4134180.5
25621,1289522.875,-4670298.5,4134180.5
25622,1289520.375,-4670300.0,4134181.25
25623,1289522.625,-4670299.0,4134180.5
25624,1289504.25,-4670307.0,4134182.75
25625,1289522.375,-4670299.0,4134180.5
25626,1289504.25,-4670307.0,4134183.5
25627,1289521.875,-4670299.0,4134180.5
25628,1289511.375,-4670303.5,4134183.25
25629,1289521.25,-4670299.5,4134180.75
25630,1289512.75,-4670303.0,4134183.5
25631,1289520.875,-4670299.5,4134180.75
25632,1289521.25,-4670299.5,4134181.75
25633,1289504.125,-4670307.0,4134186.75
25634,1289523.125,-4670298.5,4134180.5
25635,1289520.75,-4670299.5,4134181.0
